UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,label,Power_kw,Combined_Energy,Temp_Delta,High_Temp_Flag,Wear_x_Torque,Stress_Index,Torque_per_Wear,Speed_x_Temp,Torque_sq,Speed_sq,Temp_Squared,Log_Tool_Wear,Wear_Bin
7314,L54493,L,299.9,310.4,1408,38.4,144,0,54.0672,7785.6768,10.5,1,5529.599999999999,202752,0.26482758620689656,437043.19999999995,1474.56,1982464,96348.15999999999,4.976733742420574,2
7315,L54494,L,299.9,310.3,1268,53.3,146,0,67.58439999999999,9867.3224,10.400000000000034,1,7781.799999999999,185128,0.3625850340136054,393460.4,2840.89,1607824,96286.09000000001,4.990432586778736,2
7316,L54495,L,299.9,310.4,1470,50.0,148,0,73.5,10878.0,10.5,1,7400.0,217560,0.33557046979865773,456287.99999999994,2500.0,2160900,96348.15999999999,5.003946305945459,2
7317,L54496,L,299.9,310.4,1497,47.0,150,0,70.359,10553.849999999999,10.5,1,7050.0,224550,0.31125827814569534,464668.8,2209.0,2241009,96348.15999999999,5.017279836814924,2
7318,L54497,L,299.9,310.3,1638,29.1,152,0,47.665800000000004,7245.2016,10.400000000000034,1,4423.2,248976,0.19019607843137257,508271.4,846.8100000000001,2683044,96286.09000000001,5.030437921392435,2
7319,H36732,H,299.9,310.3,1535,43.9,154,0,67.3865,10377.520999999999,10.400000000000034,1,6760.599999999999,236390,0.2832258064516129,476310.5,1927.2099999999998,2356225,96286.09000000001,5.043425116919247,2
7320,L54499,L,299.8,310.2,1654,32.7,159,0,54.085800000000006,8599.6422,10.399999999999977,1,5199.3,262986,0.20437500000000003,513070.8,1069.2900000000002,2735716,96224.04,5.075173815233827,2
7321,H36734,H,299.8,310.2,1411,49.7,161,0,70.1267,11290.3987,10.399999999999977,1,8001.700000000001,227171,0.30679012345679013,437692.2,2470.09,1990921,96224.04,5.087596335232384,2
7322,L54501,L,299.8,310.2,1911,23.5,166,0,44.9085,7454.811,10.399999999999977,1,3901.0,317226,0.1407185628742515,592792.2,552.25,3651921,96224.04,5.117993812416755,3
7323,H36736,H,299.8,310.2,1573,33.3,168,0,52.3809,8799.9912,10.399999999999977,1,5594.4,264264,0.1970414201183432,487944.6,1108.8899999999999,2474329,96224.04,5.1298987149230735,3
7324,L54503,L,299.9,310.2,1479,46.3,173,0,68.4777,11846.6421,10.300000000000011,1,8009.9,255867,0.26609195402298846,458785.8,2143.6899999999996,2187441,96224.04,5.159055299214529,3
7325,M22184,M,299.9,310.4,1820,26.6,175,0,48.412,8472.1,10.5,1,4655.0,318500,0.15113636363636365,564928.0,707.5600000000001,3312400,96348.15999999999,5.170483995038151,3
7326,L54505,L,299.9,310.4,1419,45.7,178,0,64.84830000000001,11542.997400000002,10.5,1,8134.6,252582,0.25530726256983244,440457.6,2088.4900000000002,2013561,96348.15999999999,5.187385805840755,3
7327,M22186,M,299.9,310.5,1335,52.9,180,0,70.6215,12711.869999999999,10.600000000000023,1,9522.0,240300,0.29226519337016577,414517.5,2798.41,1782225,96410.25,5.198497031265826,3
7328,M22187,M,299.9,310.5,1576,39.4,183,0,62.09439999999999,11363.275199999998,10.600000000000023,1,7210.2,288408,0.21413043478260868,489348.0,1552.36,2483776,96410.25,5.214935757608986,3
7329,L54508,L,300.0,310.5,1517,42.2,186,0,64.0174,11907.2364,10.5,1,7849.200000000001,282162,0.22566844919786097,471028.5,1780.8400000000001,2301289,96410.25,5.231108616854587,3
7330,M22189,M,299.9,310.4,1576,34.3,188,0,54.056799999999996,10162.678399999999,10.5,1,6448.4,296288,0.18148148148148147,489190.39999999997,1176.4899999999998,2483776,96348.15999999999,5.241747015059643,3
7331,H36744,H,299.8,310.2,1537,36.6,191,0,56.254200000000004,10744.5522,10.399999999999977,1,6990.6,293567,0.19062500000000002,476777.39999999997,1339.5600000000002,2362369,96224.04,5.2574953720277815,3
7332,L54511,L,299.8,310.3,1524,34.2,196,0,52.1208,10215.676800000001,10.5,1,6703.200000000001,298704,0.1736040609137056,472897.2,1169.64,2322576,96286.09000000001,5.2832037287379885,3
7333,M22192,M,299.8,310.3,1805,23.7,198,0,42.7785,8470.143,10.5,1,4692.599999999999,357390,0.11909547738693467,560091.5,561.6899999999999,3258025,96286.09000000001,5.293304824724492,3
7334,M22193,M,299.9,310.4,1367,53.3,201,0,72.8611,14645.0811,10.5,1,10713.3,274767,0.2638613861386139,424316.8,2840.89,1868689,96348.15999999999,5.308267697401205,3
7335,L54514,L,299.8,310.4,1694,30.3,204,0,51.3282,10470.952800000001,10.599999999999966,1,6181.2,345576,0.14780487804878048,525817.6,918.09,2869636,96348.15999999999,5.3230099791384085,3
7336,L54515,L,299.9,310.4,1328,49.9,206,0,66.2672,13651.0432,10.5,1,10279.4,273568,0.24106280193236715,412211.19999999995,2490.0099999999998,1763584,96348.15999999999,5.332718793265369,3
7337,H36750,H,299.9,310.5,1549,42.8,208,0,66.2972,13789.8176,10.600000000000023,1,8902.4,322192,0.2047846889952153,480964.5,1831.8399999999997,2399401,96410.25,5.342334251964811,3
7338,L54517,L,299.9,310.5,1539,32.8,213,0,50.4792,10752.069599999999,10.600000000000023,1,6986.4,327807,0.15327102803738316,477859.5,1075.84,2368521,96410.25,5.365976015021851,3
7339,L54518,L,299.8,310.5,1496,38.8,215,0,58.044799999999995,12479.632,10.699999999999989,1,8342.0,321640,0.1796296296296296,464508.0,1505.4399999999998,2238016,96410.25,5.375278407684165,3
7340,L54519,L,299.8,310.4,1579,36.4,0,0,57.4756,0.0,10.599999999999966,1,0.0,0,36.4,490121.6,1324.9599999999998,2493241,96348.15999999999,0.0,0
7341,L54520,L,299.7,310.3,1386,46.6,2,0,64.5876,129.1752,10.600000000000023,1,93.2,2772,15.533333333333333,430075.8,2171.56,1920996,96286.09000000001,1.0986122886681098,0
7342,L54521,L,299.7,310.3,1505,37.7,4,0,56.73850000000001,226.95400000000004,10.600000000000023,1,150.8,6020,7.540000000000001,467001.5,1421.2900000000002,2265025,96286.09000000001,1.6094379124341003,0
7343,M22202,M,299.7,310.3,1661,34.5,6,0,57.3045,343.827,10.600000000000023,1,207.0,9966,4.928571428571429,515408.30000000005,1190.25,2758921,96286.09000000001,1.9459101490553132,0
7344,L54523,L,299.6,310.2,1468,48.0,9,0,70.464,634.1759999999999,10.599999999999966,1,432.0,13212,4.8,455373.6,2304.0,2155024,96224.04,2.302585092994046,0
7345,L54524,L,299.6,310.1,1384,49.8,11,0,68.9232,758.1551999999999,10.5,0,547.8,15224,4.1499999999999995,429178.4,2480.0399999999995,1915456,96162.01000000001,2.4849066497880004,0
7346,L54525,L,299.6,310.2,1381,60.5,13,0,83.5505,1086.1565,10.599999999999966,1,786.5,17953,4.321428571428571,428386.2,3660.25,1907161,96224.04,2.6390573296152584,0
7347,L54526,L,299.6,310.2,1469,47.0,15,0,69.043,1035.645,10.599999999999966,1,705.0,22035,2.9375,455683.8,2209.0,2157961,96224.04,2.772588722239781,0
7348,L54527,L,299.6,310.2,1627,36.6,17,0,59.5482,1012.3194,10.599999999999966,1,622.2,27659,2.033333333333333,504695.39999999997,1339.5600000000002,2647129,96224.04,2.8903717578961645,0
7349,H36762,H,299.7,310.3,1462,40.4,19,0,59.0648,1122.2312,10.600000000000023,1,767.6,27778,2.02,453658.60000000003,1632.1599999999999,2137444,96286.09000000001,2.995732273553991,0
7350,L54529,L,299.7,310.2,1633,36.5,24,0,59.6045,1430.508,10.5,1,876.0,39192,1.46,506556.6,1332.25,2666689,96224.04,3.2188758248682006,0
7351,L54530,L,299.7,310.2,1469,39.5,26,0,58.0255,1508.663,10.5,1,1027.0,38194,1.462962962962963,455683.8,1560.25,2157961,96224.04,3.295836866004329,0
7352,L54531,L,299.7,310.2,1458,43.4,28,0,63.2772,1771.7616,10.5,1,1215.2,40824,1.496551724137931,452271.6,1883.56,2125764,96224.04,3.367295829986474,0
7353,M22212,M,299.7,310.2,1440,42.8,30,0,61.63199999999999,1848.9599999999998,10.5,1,1284.0,43200,1.3806451612903226,446688.0,1831.8399999999997,2073600,96224.04,3.4339872044851463,0
7354,L54533,L,299.8,310.3,1687,30.4,33,0,51.2848,1692.3983999999998,10.5,1,1003.1999999999999,55671,0.8941176470588235,523476.10000000003,924.16,2845969,96286.09000000001,3.5263605246161616,0
7355,M22214,M,299.7,310.3,1429,47.7,35,0,68.1633,2385.7155000000002,10.600000000000023,1,1669.5,50015,1.3250000000000002,443418.7,2275.2900000000004,2042041,96286.09000000001,3.58351893845611,0
7356,L54535,L,299.6,310.2,1588,34.1,38,0,54.150800000000004,2057.7304000000004,10.599999999999966,1,1295.8,60344,0.8743589743589744,492597.6,1162.8100000000002,2521744,96224.04,3.6635616461296463,0
7357,L54536,L,299.6,310.2,1333,51.2,40,0,68.2496,2729.984,10.599999999999966,1,2048.0,53320,1.248780487804878,413496.6,2621.4400000000005,1776889,96224.04,3.713572066704308,0
7358,L54537,L,299.6,310.1,1487,42.9,42,0,63.7923,2679.2765999999997,10.5,0,1801.8,62454,0.9976744186046511,461118.7,1840.4099999999999,2211169,96162.01000000001,3.7612001156935624,0
7359,M22218,M,299.5,310.1,1659,31.5,44,0,52.2585,2299.374,10.600000000000023,0,1386.0,72996,0.7,514455.9,992.25,2752281,96162.01000000001,3.8066624897703196,0
7360,M22219,M,299.4,310.0,1512,43.2,47,0,65.3184,3069.9647999999997,10.600000000000023,0,2030.4,71064,0.9,468720.0,1866.2400000000002,2286144,96100.0,3.871201010907891,0
7361,L54540,L,299.5,310.1,1585,35.2,50,0,55.79200000000001,2789.6000000000004,10.600000000000023,0,1760.0000000000002,79250,0.6901960784313727,491508.50000000006,1239.0400000000002,2512225,96162.01000000001,3.9318256327243257,0
7362,L54541,L,299.5,310.0,1502,38.5,52,0,57.827,3007.004,10.5,0,2002.0,78104,0.7264150943396226,465620.0,1482.25,2256004,96100.0,3.970291913552122,0
7363,L54542,L,299.5,310.0,1594,35.1,54,0,55.949400000000004,3021.2676,10.5,0,1895.4,86076,0.6381818181818182,494140.0,1232.01,2540836,96100.0,4.007333185232471,1
7364,L54543,L,299.5,310.0,1412,48.9,56,0,69.0468,3866.6208,10.5,0,2738.4,79072,0.8578947368421053,437720.0,2391.21,1993744,96100.0,4.04305126783455,1
7365,L54544,L,299.5,309.9,1402,51.7,58,0,72.4834,4204.0372,10.399999999999977,0,2998.6000000000004,81316,0.876271186440678,434479.8,2672.8900000000003,1965604,96038.00999999998,4.07753744390572,1
7366,L54545,L,299.6,310.1,2057,20.4,60,0,41.962799999999994,2517.7679999999996,10.5,0,1224.0,123420,0.33442622950819667,637875.7000000001,416.15999999999997,4231249,96162.01000000001,4.110873864173311,1
7367,H36780,H,299.6,310.1,1531,36.8,62,0,56.340799999999994,3493.1295999999998,10.5,0,2281.6,94922,0.584126984126984,474763.10000000003,1354.2399999999998,2343961,96162.01000000001,4.143134726391533,1
7368,M22227,M,299.5,310.1,1359,61.1,67,0,83.03490000000001,5563.3383,10.600000000000023,0,4093.7000000000003,91053,0.8985294117647059,421425.9,3733.21,1846881,96162.01000000001,4.219507705176107,1
7369,M22228,M,299.6,310.2,1620,30.0,70,0,48.6,3402.0,10.599999999999966,1,2100.0,113400,0.4225352112676056,502524.0,900.0,2624400,96224.04,4.2626798770413155,1
7370,M22229,M,299.6,310.1,1646,29.6,73,0,48.72160000000001,3556.6768000000006,10.5,0,2160.8,120158,0.4,510424.60000000003,876.1600000000001,2709316,96162.01000000001,4.30406509320417,1
7371,M22230,M,299.6,310.1,1455,46.1,76,0,67.0755,5097.738,10.5,0,3503.6,110580,0.5987012987012987,451195.50000000006,2125.21,2117025,96162.01000000001,4.343805421853684,1
7372,L54551,L,299.6,310.2,1512,44.0,79,0,66.528,5255.712,10.599999999999966,1,3476.0,119448,0.55,469022.39999999997,1936.0,2286144,96224.04,4.382026634673881,1
7373,L54552,L,299.6,310.2,1473,42.7,81,0,62.89710000000001,5094.665100000001,10.599999999999966,1,3458.7000000000003,119313,0.5207317073170732,456924.6,1823.2900000000002,2169729,96224.04,4.406719247264253,1
7374,L54553,L,299.6,310.1,1553,38.0,83,0,59.014,4898.162,10.5,0,3154.0,128899,0.4523809523809524,481585.30000000005,1444.0,2411809,96162.01000000001,4.430816798843313,1
7375,L54554,L,299.5,310.0,1379,50.4,85,0,69.5016,5907.6359999999995,10.5,0,4284.0,117215,0.586046511627907,427490.0,2540.16,1901641,96100.0,4.454347296253507,1
7376,M22235,M,299.4,309.9,1567,40.6,87,0,63.620200000000004,5534.9574,10.5,0,3532.2000000000003,136329,0.46136363636363636,485613.3,1648.3600000000001,2455489,96038.00999999998,4.477336814478207,1
7377,L54556,L,299.5,310.0,1481,43.1,90,0,63.8311,5744.799,10.5,0,3879.0,133290,0.47362637362637366,459110.0,1857.6100000000001,2193361,96100.0,4.51085950651685,1
7378,L54557,L,299.5,310.0,1349,52.7,92,0,71.09230000000001,6540.491600000001,10.5,0,4848.400000000001,124108,0.5666666666666667,418190.0,2777.2900000000004,1819801,96100.0,4.532599493153256,1
7379,L54558,L,299.5,310.0,1388,52.4,94,0,72.7312,6836.7328,10.5,0,4925.599999999999,130472,0.5515789473684211,430280.0,2745.7599999999998,1926544,96100.0,4.553876891600541,1
7380,M22239,M,299.6,310.1,1357,48.7,96,0,66.08590000000001,6344.246400000001,10.5,0,4675.200000000001,130272,0.5020618556701031,420805.7,2371.69,1841449,96162.01000000001,4.574710978503383,1
7381,L54560,L,299.6,310.2,1743,24.8,99,0,43.2264,4279.4136,10.599999999999966,1,2455.2000000000003,172557,0.248,540678.6,615.0400000000001,3038049,96224.04,4.605170185988092,1
7382,L54561,L,299.7,310.3,1495,43.1,101,0,64.4345,6507.8845,10.600000000000023,1,4353.1,150995,0.42254901960784313,463898.5,1857.6100000000001,2235025,96286.09000000001,4.624972813284271,1
7383,L54562,L,299.8,310.4,1698,28.3,103,0,48.0534,4949.5002,10.599999999999966,1,2914.9,174894,0.27211538461538465,527059.2,800.89,2883204,96348.15999999999,4.6443908991413725,1
7384,M22243,M,299.7,310.4,1410,44.5,105,0,62.745,6588.224999999999,10.699999999999989,1,4672.5,148050,0.419811320754717,437663.99999999994,1980.25,1988100,96348.15999999999,4.663439094112067,1
7385,L54564,L,299.7,310.4,1614,36.2,108,0,58.4268,6310.0944,10.699999999999989,1,3909.6000000000004,174312,0.3321100917431193,500985.6,1310.4400000000003,2604996,96348.15999999999,4.6913478822291435,1
7386,M22245,M,299.8,310.5,1375,53.9,110,0,74.1125,8152.375,10.699999999999989,1,5929.0,151250,0.48558558558558557,426937.5,2905.21,1890625,96410.25,4.709530201312334,2
7387,M22246,M,299.8,310.6,1574,31.8,113,0,50.053200000000004,5656.011600000001,10.800000000000011,1,3593.4,177862,0.2789473684210526,488884.4,1011.24,2477476,96472.36000000002,4.736198448394496,2
7388,H36801,H,299.8,310.6,1423,44.6,116,0,63.4658,7362.0328,10.800000000000011,1,5173.6,165068,0.38119658119658123,441983.80000000005,1989.16,2024929,96472.36000000002,4.762173934797756,2
7389,M22248,M,299.8,310.6,1694,31.3,121,0,53.022200000000005,6415.686200000001,10.800000000000011,1,3787.3,204974,0.25655737704918036,526156.4,979.69,2869636,96472.36000000002,4.804021044733257,2
7390,L54569,L,299.8,310.6,1707,32.5,124,0,55.4775,6879.21,10.800000000000011,1,4030.0,211668,0.26,530194.2000000001,1056.25,2913849,96472.36000000002,4.8283137373023015,2
7391,M22250,M,299.7,310.5,1490,41.2,126,0,61.388000000000005,7734.888000000001,10.800000000000011,1,5191.200000000001,187740,0.32440944881889766,462645.0,1697.4400000000003,2220100,96410.25,4.844187086458591,2
7392,L54571,L,299.7,310.6,1675,31.3,129,0,52.4275,6763.1475,10.900000000000034,1,4037.7000000000003,216075,0.24076923076923076,520255.00000000006,979.69,2805625,96472.36000000002,4.867534450455582,2
7393,M22252,M,299.7,310.5,1492,39.3,131,0,58.6356,7681.263599999999,10.800000000000011,1,5148.299999999999,195452,0.29772727272727273,463266.0,1544.4899999999998,2226064,96410.25,4.882801922586371,2
7394,M22253,M,299.7,310.5,1594,35.4,134,0,56.4276,7561.2984,10.800000000000011,1,4743.599999999999,213596,0.2622222222222222,494937.0,1253.1599999999999,2540836,96410.25,4.90527477843843,2
7395,L54574,L,299.7,310.6,1479,38.0,137,0,56.202,7699.674,10.900000000000034,1,5206.0,202623,0.2753623188405797,459377.4,1444.0,2187441,96472.36000000002,4.927253685157205,2
7396,M22255,M,299.7,310.6,1572,38.0,139,0,59.736,8303.304,10.900000000000034,1,5282.0,218508,0.2714285714285714,488263.2,1444.0,2471184,96472.36000000002,4.941642422609304,2
7397,L54576,L,299.7,310.6,1616,35.1,142,0,56.72160000000001,8054.467200000001,10.900000000000034,1,4984.2,229472,0.24545454545454545,501929.60000000003,1232.01,2611456,96472.36000000002,4.962844630259907,2
7398,L54577,L,299.7,310.6,1737,26.1,144,0,45.3357,6528.3408,10.900000000000034,1,3758.4,250128,0.18000000000000002,539512.2000000001,681.21,3017169,96472.36000000002,4.976733742420574,2
7399,M22258,M,299.7,310.7,1498,37.8,146,0,56.624399999999994,8267.1624,11.0,1,5518.799999999999,218708,0.2571428571428571,465428.6,1428.8399999999997,2244004,96534.48999999999,4.990432586778736,2
7400,L54579,L,299.6,310.6,1642,35.1,149,0,57.63420000000001,8587.4958,11.0,1,5229.900000000001,244658,0.234,510005.2,1232.01,2696164,96472.36000000002,5.0106352940962555,2
7401,M22260,M,299.6,310.6,1633,34.2,151,0,55.848600000000005,8433.1386,11.0,1,5164.200000000001,246583,0.225,507209.80000000005,1169.64,2666689,96472.36000000002,5.0238805208462765,2
7402,L54581,L,299.8,310.8,1409,51.9,154,0,73.12709999999998,11261.573399999997,11.0,1,7992.599999999999,216986,0.33483870967741935,437917.2,2693.6099999999997,1985281,96596.64000000001,5.043425116919247,2
7403,M22262,M,299.8,310.8,1463,43.5,156,0,63.6405,9927.918,11.0,1,6786.0,228228,0.2770700636942675,454700.4,1892.25,2140369,96596.64000000001,5.056245805348308,2
7404,L54583,L,299.8,310.8,1376,48.6,159,0,66.87360000000001,10632.9024,11.0,1,7727.400000000001,218784,0.30375,427660.8,2361.96,1893376,96596.64000000001,5.075173815233827,2
7405,L54584,L,299.8,310.8,1553,32.2,161,0,50.006600000000006,8051.062600000001,11.0,1,5184.200000000001,250033,0.19876543209876546,482672.4,1036.8400000000001,2411809,96596.64000000001,5.087596335232384,2
7406,M22265,M,299.8,310.8,1530,35.2,163,0,53.85600000000001,8778.528000000002,11.0,1,5737.6,249390,0.21463414634146344,475524.0,1239.0400000000002,2340900,96596.64000000001,5.099866427824199,3
7407,L54586,L,299.8,310.9,1545,40.7,166,0,62.88150000000001,10438.329000000002,11.099999999999966,1,6756.200000000001,256470,0.24371257485029943,480340.49999999994,1656.4900000000002,2387025,96658.80999999998,5.117993812416755,3
7408,H36821,H,299.8,310.9,1427,47.2,168,0,67.35440000000001,11315.539200000003,11.099999999999966,1,7929.6,239736,0.27928994082840236,443654.3,2227.84,2036329,96658.80999999998,5.1298987149230735,3
7409,L54588,L,299.9,310.9,1292,51.1,173,0,66.0212,11421.667599999999,11.0,1,8840.300000000001,223516,0.29367816091954024,401682.8,2611.21,1669264,96658.80999999998,5.159055299214529,3
7410,L54589,L,299.8,310.9,2084,17.6,175,0,36.6784,6418.72,11.099999999999966,1,3080.0000000000005,364700,0.1,647915.6,309.76000000000005,4343056,96658.80999999998,5.170483995038151,3
7411,L54590,L,299.9,311.0,1747,27.6,177,0,48.217200000000005,8534.4444,11.100000000000023,1,4885.2,309219,0.1550561797752809,543317.0,761.7600000000001,3052009,96721.0,5.181783550292085,3
7412,L54591,L,300.0,311.1,1425,47.8,179,0,68.115,12192.585,11.100000000000023,1,8556.199999999999,255075,0.26555555555555554,443317.50000000006,2284.8399999999997,2030625,96783.21000000002,5.19295685089021,3
7413,L54592,L,300.0,311.0,1637,33.6,181,0,55.00320000000001,9955.579200000002,11.0,1,6081.6,296297,0.18461538461538463,509107.0,1128.96,2679769,96721.0,5.204006687076795,3
7414,M22273,M,300.1,311.1,1616,35.2,183,0,56.8832,10409.625600000001,11.0,1,6441.6,295728,0.19130434782608696,502737.60000000003,1239.0400000000002,2611456,96783.21000000002,5.214935757608986,3
7415,L54594,L,300.1,311.1,1619,33.4,186,0,54.0746,10057.8756,11.0,1,6212.4,301134,0.17860962566844918,503670.9,1115.56,2621161,96783.21000000002,5.231108616854587,3
7416,L54595,L,300.1,311.2,1489,39.1,188,0,58.2199,10945.3412,11.099999999999966,1,7350.8,279932,0.20687830687830688,463376.8,1528.8100000000002,2217121,96845.43999999999,5.241747015059643,3
7417,M22276,M,300.1,311.2,1452,42.4,190,0,61.5648,11697.312,11.099999999999966,1,8056.0,275880,0.22198952879581152,451862.39999999997,1797.76,2108304,96845.43999999999,5.25227342804663,3
7418,M22277,M,300.1,311.3,1495,41.0,193,0,61.295,11829.935,11.199999999999989,1,7913.0,288535,0.211340206185567,465393.5,1681.0,2235025,96907.69,5.267858159063328,3
7419,M22278,M,300.2,311.4,1427,39.7,196,0,56.651900000000005,11103.772400000002,11.199999999999989,1,7781.200000000001,279692,0.2015228426395939,444367.8,1576.0900000000001,2036329,96969.95999999999,5.2832037287379885,3
7420,L54599,L,300.1,311.4,1572,36.2,199,0,56.906400000000005,11324.3736,11.299999999999955,1,7203.8,312828,0.18100000000000002,489520.8,1310.4400000000003,2471184,96969.95999999999,5.298317366548036,3
